Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,DBSCAN_label
Pro Evolution Soccer 2008,Wii,2008,Sports,Konami Digital Entertainment,0.09,0.84,0.11,0.15,1.19,83.0,19.0,8.4,43.0,Konami,E,84.0,0.0756302520372855,0.705882352347998,0.0924369747122378,0.1260504200621425,7th-gen,10,2,7th gen (03–10),0
Destiny: The Taken King,XOne,2015,Shooter,Activision,0.85,0.23,0.0,0.12,1.19,89.0,11.0,5.2,393.0,"Bungie Software, Bungie",T,52.0,0.7142857136854741,0.1932773107619518,0.0,0.100840336049714,8th-gen,8,3,8th gen (11+),0
Scarface: The World is Yours,PS2,2006,Action,Vivendi Games,0.99,0.04,0.0,0.16,1.19,75.0,46.0,8.6,113.0,Radical Entertainment,M,86.0,0.8319327724101405,0.0336134453499046,0.0,0.1344537813996186,6th-gen,0,1,7th gen (03–10),0
WWE SmackDown vs Raw 2008,PSP,2007,Fighting,THQ,0.45,0.47,0.0,0.28,1.19,68.0,11.0,7.8,15.0,Yuke's,T,78.0,0.3781512601864275,0.3949579828613798,0.0,0.2352941174493326,7th-gen,2,2,7th gen (03–10),0
Spider-Man: The Movie,GC,2002,Action,Activision,0.86,0.27,0.01,0.04,1.19,76.0,14.0,7.3,11.0,Treyarch,E,73.0,0.7226890750229503,0.2268907561118565,0.0084033613374761,0.0336134453499046,6th-gen,0,1,5th–6th gen (95–02),0
Mario vs. Donkey Kong 2: March of the Minis,DS,2006,Puzzle,Nintendo,0.73,0.03,0.36,0.07,1.19,76.0,32.0,7.9,17.0,"Nintendo, Nintendo Software Technology",E,79.0,0.6134453776357601,0.0252100840124285,0.302521008149142,0.0588235293623331,7th-gen,5,2,7th gen (03–10),0
Metal Gear Solid: Portable Ops,PSP,2006,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.08,1.18,87.0,54.0,8.2,147.0,Kojima Productions,M,82.0,0.3220338980321746,0.2966101692401608,0.3220338980321746,0.0677966101120367,7th-gen,0,2,7th gen (03–10),0
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,0.48,0.5,0.01,0.2,1.18,78.0,37.0,7.9,282.0,NetherRealm Studios,T,79.0,0.4067796606722206,0.4237288132002298,0.0084745762640045,0.1694915252800919,7th-gen,2,2,8th gen (11+),0
Shenmue,DC,1999,Adventure,Sega,0.52,0.24,0.38,0.04,1.18,88.0,9.0,9.4,201.0,Sega AM2,T,94.0,0.440677965728239,0.2033898303361103,0.3220338980321746,0.0338983050560183,Other,1,5,5th–6th gen (95–02),0
Just Dance 4,X360,2012,Misc,Ubisoft,0.9,0.19,0.0,0.09,1.18,77.0,23.0,7.7,36.0,Ubisoft,E10+,77.0,0.7627118637604137,0.1610169490160873,0.0,0.0762711863760413,7th-gen,3,2,8th gen (11+),0
Tony Hawk's Pro Skater 2,GBA,2001,Sports,Activision,0.85,0.31,0.0,0.02,1.18,95.0,16.0,7.5,22.0,Vicarious Visions,E,75.0,0.7203389824403906,0.2627118641841425,0.0,0.0169491525280091,6th-gen,10,1,5th–6th gen (95–02),0
One Piece: Pirate Warriors,PS3,2012,Action,Namco Bandai Games,0.01,0.23,0.86,0.08,1.18,64.0,33.0,6.5,55.0,"Omega Force, Tecmo Koei Games",T,65.0,0.0084745762640045,0.1949152540721057,0.7288135587043952,0.0677966101120367,7th-gen,0,2,8th gen (11+),0
Gun,PS2,2005,Shooter,Activision,0.98,0.04,0.0,0.16,1.17,77.0,43.0,8.7,70.0,Neversoft Entertainment,M,87.0,0.8376068368909343,0.0341880341588136,0.0,0.1367521366352546,6th-gen,8,1,7th gen (03–10),0
Ty the Tasmanian Tiger,PS2,2002,Platform,Electronic Arts,0.57,0.45,0.0,0.15,1.17,70.0,14.0,8.8,60.0,Krome Studios,E,88.0,0.4871794867630944,0.3846153842866535,0.0,0.1282051280955511,6th-gen,4,1,5th–6th gen (95–02),0
Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,0.48,0.24,0.36,0.1,1.17,52.0,36.0,4.9,222.0,Slant Six,M,49.0,0.4102564099057637,0.2051282049528818,0.3076923074293228,0.0854700853970341,7th-gen,0,2,8th gen (11+),0
LEGO Indiana Jones: The Original Adventures,PSP,2008,Action,LucasArts,0.4,0.48,0.0,0.29,1.17,76.0,8.0,7.6,11.0,Traveller's Tales,E10+,76.0,0.3418803415881364,0.4102564099057637,0.0,0.2478632476513989,7th-gen,0,2,7th gen (03–10),0
PokéPark Wii: Pikachu's Adventure,Wii,2009,Adventure,Nintendo,0.53,0.16,0.42,0.06,1.17,62.0,22.0,7.2,36.0,Creatures Inc.,E,72.0,0.4529914526042808,0.1367521366352546,0.3589743586675433,0.0512820512382204,7th-gen,1,2,7th gen (03–10),0
WWE '12,PS3,2011,Fighting,THQ,0.53,0.45,0.02,0.17,1.17,72.0,28.0,6.9,80.0,Yuke's,T,69.0,0.4529914526042808,0.3846153842866535,0.0170940170794068,0.145299145174958,7th-gen,2,2,8th gen (11+),0
Cabela's Dangerous Hunts,PS2,2003,Sports,Zoo Digital Publishing,0.57,0.45,0.0,0.15,1.17,57.0,4.0,8.4,37.0,Sand Grain Studios,T,84.0,0.4871794867630944,0.3846153842866535,0.0,0.1282051280955511,6th-gen,10,1,7th gen (03–10),0
Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,0.39,0.69,0.0,0.09,1.17,96.0,57.0,7.9,3756.0,Rockstar North,M,79.0,0.333333333048433,0.5897435892395353,0.0,0.0769230768573307,PC,0,6,8th gen (11+),0
Fallout: New Vegas,PC,2010,Role-Playing,Bethesda Softworks,0.59,0.45,0.0,0.14,1.17,84.0,39.0,8.6,2754.0,Obsidian Entertainment,M,86.0,0.5042735038425012,0.3846153842866535,0.0,0.1196581195558477,PC,7,6,7th gen (03–10),0
WWE SmackDown vs. Raw 2010,PS3,2009,Fighting,THQ,0.48,0.48,0.01,0.2,1.17,81.0,38.0,8.1,55.0,Yuke's,T,81.0,0.4102564099057637,0.4102564099057637,0.0085470085397034,0.1709401707940682,7th-gen,2,2,7th gen (03–10),0
Medal of Honor: Rising Sun,XB,2003,Shooter,Electronic Arts,0.76,0.36,0.0,0.05,1.17,65.0,23.0,5.8,28.0,EA LA,T,58.0,0.6495726490174593,0.3076923074293228,0.0,0.042735042698517,6th-gen,8,1,7th gen (03–10),0
Army of Two,PS3,2008,Shooter,Electronic Arts,0.74,0.26,0.02,0.15,1.17,74.0,43.0,7.3,118.0,EA Montreal,M,73.0,0.6324786319380524,0.2222222220322887,0.0170940170794068,0.1282051280955511,7th-gen,8,2,7th gen (03–10),0
Spore,PC,2008,Strategy,Electronic Arts,0.03,1.06,0.0,0.08,1.17,84.0,75.0,5.3,1711.0,Maxis,E10+,53.0,0.0256410256191102,0.9059829052085616,0.0,0.0683760683176273,PC,11,6,7th gen (03–10),0
Mario vs. Donkey Kong,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17,81.0,43.0,8.0,31.0,Nintendo,E,80.0,0.581196580699832,0.2136752134925852,0.1794871793337716,0.0170940170794068,6th-gen,5,1,7th gen (03–10),0
LEGO Star Wars III: The Clone Wars,PS3,2011,Action,LucasArts,0.52,0.46,0.0,0.19,1.16,76.0,36.0,7.3,34.0,Traveller's Tales,E10+,73.0,0.4482758616825208,0.3965517237960761,0.0,0.1637931033070749,7th-gen,0,2,8th gen (11+),0
Midnight Club 3: DUB Edition Remix,PS2,2006,Racing,Take-Two Interactive,0.97,0.04,0.0,0.16,1.16,85.0,19.0,8.9,53.0,Rockstar San Diego,E10+,89.0,0.8362068958308561,0.0344827585909631,0.0,0.1379310343638525,6th-gen,6,1,7th gen (03–10),0
Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004,Shooter,Ubisoft,0.57,0.44,0.0,0.15,1.16,70.0,31.0,6.3,24.0,Red Storm Entertainment,T,63.0,0.4913793099212247,0.3793103445005945,0.0,0.1293103447161117,6th-gen,8,1,7th gen (03–10),0
Bushido Blade,PS,1997,Fighting,Sony Computer Entertainment,0.39,0.27,0.43,0.08,1.16,83.0,13.0,7.9,16.0,Light Weight,T,79.0,0.3362068962618906,0.2327586204890012,0.3706896548528537,0.0689655171819262,5th-gen,2,0,5th–6th gen (95–02),0
Mirror's Edge,X360,2008,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.16,79.0,82.0,7.6,328.0,EA DICE,T,76.0,0.43965517203478,0.43965517203478,0.0086206896477407,0.1120689654206302,7th-gen,4,2,7th gen (03–10),0
Sonic the Hedgehog,PS3,2006,Platform,Sega,0.41,0.06,0.04,0.66,1.16,43.0,17.0,4.1,176.0,Sonic Team,E10+,41.0,0.3534482755573721,0.0517241378864447,0.0344827585909631,0.5689655167508918,7th-gen,4,2,7th gen (03–10),0
NASCAR Thunder 2002,PS2,2001,Racing,Electronic Arts,0.57,0.44,0.0,0.15,1.16,85.0,17.0,8.5,22.0,EA Sports,E,85.0,0.4913793099212247,0.3793103445005945,0.0,0.1293103447161117,6th-gen,6,1,5th–6th gen (95–02),0
Your Shape: Fitness Evolved 2012,X360,2011,Sports,Ubisoft,0.7,0.36,0.0,0.1,1.16,77.0,13.0,7.6,21.0,Ubisoft,E,76.0,0.6034482753418549,0.3103448273186682,0.0,0.0862068964774078,7th-gen,10,2,8th gen (11+),0
FIFA 14,XOne,2013,Sports,Electronic Arts,0.41,0.66,0.0,0.09,1.16,88.0,22.0,5.8,328.0,EA Canada,E,58.0,0.3534482755573721,0.5689655167508918,0.0,0.077586206829667,8th-gen,10,3,8th gen (11+),0
Final Fantasy Tactics: The War of the Lions,PSP,2007,Role-Playing,Square Enix,0.45,0.24,0.3,0.16,1.16,88.0,41.0,8.0,238.0,TOSE,T,80.0,0.3879310341483353,0.2068965515457788,0.2586206894322235,0.1379310343638525,7th-gen,7,2,7th gen (03–10),0
Sniper: Ghost Warrior,X360,2010,Shooter,City Interactive,0.54,0.5,0.0,0.12,1.16,45.0,39.0,5.8,89.0,City Interactive,M,58.0,0.4655172409780024,0.4310344823870392,0.0,0.1034482757728894,7th-gen,8,2,7th gen (03–10),0
Sonic Rush Adventure,DS,2007,Platform,Sega,0.53,0.48,0.01,0.12,1.15,78.0,32.0,8.2,66.0,Dimps Corporation,E,82.0,0.4608695648166352,0.4173913039848771,0.0086956521663516,0.1043478259962192,7th-gen,4,2,7th gen (03–10),0
Worldwide Soccer Manager 2009,PC,2008,Simulation,Sega,0.0,1.14,0.0,0.01,1.15,83.0,29.0,8.1,30.0,Sports Interactive,E,81.0,0.0,0.9913043469640832,0.0,0.0086956521663516,PC,9,6,7th gen (03–10),0
Gauntlet: Dark Legacy,PS2,2001,Action,Midway Games,0.56,0.44,0.0,0.15,1.15,73.0,15.0,8.3,30.0,Midway,T,83.0,0.48695652131569,0.3826086953194707,0.0,0.1304347824952741,6th-gen,0,1,5th–6th gen (95–02),0
Medal of Honor Heroes 2,PSP,2007,Shooter,Electronic Arts,0.5,0.39,0.02,0.25,1.15,69.0,20.0,7.3,30.0,EA LA,T,73.0,0.4347826083175803,0.3391304344877127,0.0173913043327032,0.2173913041587901,7th-gen,8,2,7th gen (03–10),0
Bad Boys: Miami Takedown,PS2,2004,Shooter,Empire Interactive,0.56,0.44,0.0,0.15,1.15,43.0,5.0,3.4,13.0,Blitz Games,M,34.0,0.48695652131569,0.3826086953194707,0.0,0.1304347824952741,6th-gen,8,1,7th gen (03–10),0
Football Manager 2013,PC,2012,Sports,Sega,0.0,0.95,0.0,0.21,1.15,86.0,37.0,6.7,228.0,Sports Interactive,,67.0,0.0,0.8260869558034026,0.0,0.1826086954933837,PC,10,6,8th gen (11+),0
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,0.59,0.45,0.01,0.1,1.15,53.0,43.0,5.4,437.0,Danger Close,M,54.0,0.5130434778147448,0.3913043474858223,0.0086956521663516,0.086956521663516,7th-gen,0,2,8th gen (11+),0
FIFA Soccer 10,PSP,2009,Sports,Electronic Arts,0.15,0.67,0.01,0.31,1.15,83.0,9.0,7.9,14.0,EA Sports,E,79.0,0.1304347824952741,0.5826086951455577,0.0086956521663516,0.2695652171568998,7th-gen,10,2,7th gen (03–10),0
Donkey Konga,GC,2003,Misc,Nintendo,0.5,0.16,0.46,0.03,1.15,76.0,55.0,8.3,21.0,Namco,E,83.0,0.4347826083175803,0.1391304346616257,0.3999999996521739,0.0260869564990548,6th-gen,3,1,7th gen (03–10),0
Call of Duty 4: Modern Warfare,PC,2007,Shooter,Activision,0.0,1.12,0.0,0.03,1.15,92.0,40.0,8.5,2360.0,Infinity Ward,M,85.0,0.0,0.97391304263138,0.0,0.0260869564990548,PC,8,6,7th gen (03–10),0
Tak and the Power of Juju,PS2,2003,Platform,THQ,0.56,0.44,0.0,0.15,1.15,68.0,28.0,9.0,28.0,Avalanche Software,E,90.0,0.48695652131569,0.3826086953194707,0.0,0.1304347824952741,6th-gen,4,1,7th gen (03–10),0
WWE 2K15,PS4,2014,Sports,Take-Two Interactive,0.39,0.57,0.0,0.19,1.15,62.0,44.0,5.1,164.0,Yuke's,T,51.0,0.3391304344877127,0.4956521734820415,0.0,0.1652173911606805,8th-gen,10,3,8th gen (11+),0
Tenchu: Wrath of Heaven,PS2,2003,Action,Activision,0.44,0.34,0.25,0.11,1.14,79.0,33.0,8.4,38.0,K2 LLC,M,84.0,0.385964911942136,0.2982456137734688,0.2192982454216682,0.096491227985534,6th-gen,0,1,7th gen (03–10),0
Shadow of the Colossus,PS2,2005,Action,Sony Computer Entertainment,0.78,0.03,0.2,0.13,1.14,91.0,77.0,9.1,933.0,SCE Japan Studio,T,91.0,0.6842105257156048,0.0263157894506001,0.1754385963373345,0.1140350876192674,6th-gen,0,1,7th gen (03–10),0
Brave Fencer Musashi,PS,1998,Role-Playing,SquareSoft,0.25,0.17,0.65,0.07,1.14,81.0,12.0,8.5,17.0,SquareSoft,E,85.0,0.2192982454216682,0.1491228068867344,0.5701754380963374,0.0614035087180671,5th-gen,7,0,5th–6th gen (95–02),0
Ninja Gaiden Sigma,PS3,2007,Action,Eidos Interactive,0.57,0.32,0.09,0.16,1.14,88.0,46.0,7.5,155.0,Team Ninja,M,75.0,0.4999999995614034,0.2807017541397353,0.0789473683518005,0.1403508770698676,7th-gen,0,2,7th gen (03–10),0
WWE 2K14,PS3,2013,Sports,Take-Two Interactive,0.49,0.46,0.0,0.19,1.14,74.0,22.0,7.5,121.0,Yuke's,T,75.0,0.4298245610264696,0.4035087715758695,0.0,0.1666666665204678,7th-gen,10,2,8th gen (11+),0
Pokemon Rumble Blast,3DS,2011,Action,Nintendo,0.47,0.26,0.35,0.07,1.14,56.0,36.0,7.1,50.0,Ambrella,E10+,71.0,0.4122807013927362,0.2280701752385349,0.3070175435903354,0.0614035087180671,8th-gen,0,3,8th gen (11+),0
007: Quantum of Solace,PS3,2008,Action,Activision,0.43,0.51,0.02,0.19,1.14,65.0,42.0,6.6,47.0,Treyarch,T,66.0,0.3771929821252693,0.4473684206602031,0.0175438596337334,0.1666666665204678,7th-gen,0,2,7th gen (03–10),0
Dance Dance Revolution Extreme 2,PS2,2005,Simulation,Konami Digital Entertainment,0.95,0.04,0.0,0.16,1.14,76.0,27.0,9.0,21.0,Konami Computer Entertainment Hawaii,E10+,90.0,0.8333333326023391,0.0350877192674669,0.0,0.1403508770698676,6th-gen,9,1,7th gen (03–10),0
The Lord of the Rings: The Return of the King,XB,2003,Action,Electronic Arts,0.71,0.38,0.0,0.05,1.14,84.0,31.0,9.1,31.0,EA Games,T,91.0,0.6228070169975377,0.3333333330409357,0.0,0.0438596490843336,6th-gen,0,1,7th gen (03–10),0
Hot Shots Golf: Out of Bounds,PS3,2007,Sports,Sony Computer Entertainment,0.31,0.03,0.76,0.04,1.14,81.0,66.0,8.8,32.0,Clap Hanz,E,88.0,0.2719298243228685,0.0263157894506001,0.6666666660818714,0.0350877192674669,7th-gen,10,2,7th gen (03–10),0
Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,0.63,0.4,0.0,0.1,1.14,81.0,89.0,7.7,1137.0,Insomniac Games,M,77.0,0.5526315784626039,0.3508771926746691,0.0,0.0877192981686672,8th-gen,8,3,8th gen (11+),0
Mobile Suit Gundam: Federation vs. Zeon,PS2,2001,Simulation,Atari,0.12,0.1,0.88,0.03,1.14,73.0,15.0,8.8,32.0,Capcom,T,88.0,0.1052631578024007,0.0877192981686672,0.7719298238842721,0.0263157894506001,6th-gen,9,1,5th–6th gen (95–02),0
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,Namco Bandai Games,0.41,0.45,0.11,0.17,1.14,79.0,60.0,8.2,201.0,CyberConnect2,T,82.0,0.3596491224915358,0.3947368417590028,0.096491227985534,0.1491228068867344,8th-gen,2,3,8th gen (11+),0
MechAssault,XB,2002,Simulation,Microsoft Game Studios,1.01,0.1,0.0,0.03,1.13,87.0,32.0,8.0,47.0,Day 1 Studios,T,80.0,0.8938053089435352,0.0884955751429242,0.0,0.0265486725428772,6th-gen,9,1,5th–6th gen (95–02),0
Cars,GBA,2006,Racing,THQ,0.81,0.3,0.0,0.02,1.13,50.0,8.0,4.7,6.0,Helixe,E,47.0,0.7168141586576866,0.2654867254287728,0.0,0.0176991150285848,6th-gen,6,1,7th gen (03–10),0
Watch Dogs 2,PS4,2016,Action,Ubisoft,0.37,0.58,0.0,0.18,1.13,83.0,88.0,7.8,621.0,Ubisoft Montreal,M,78.0,0.3274336280288198,0.5132743358289608,0.0,0.1592920352572636,8th-gen,0,3,8th gen (11+),0
LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,0.61,0.43,0.0,0.09,1.13,67.0,25.0,6.1,31.0,Traveller's Tales,E10+,61.0,0.539823008371838,0.3805309731145743,0.0,0.0796460176286318,8th-gen,0,3,8th gen (11+),0
Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004,Shooter,Ubisoft,0.99,0.12,0.0,0.02,1.13,84.0,55.0,8.6,14.0,Ubisoft Montreal,M,86.0,0.8761061939149503,0.1061946901715091,0.0,0.0176991150285848,6th-gen,8,1,7th gen (03–10),0
Mirror's Edge,PS3,2008,Platform,Electronic Arts,0.31,0.58,0.02,0.22,1.13,79.0,66.0,7.8,362.0,EA DICE,T,78.0,0.2743362829430652,0.5132743358289608,0.0176991150285848,0.1946902653144334,7th-gen,4,2,7th gen (03–10),0
Guitar Hero 5,X360,2009,Misc,Activision,0.65,0.37,0.0,0.11,1.13,85.0,69.0,6.8,108.0,Neversoft Entertainment,T,68.0,0.5752212384290077,0.3274336280288198,0.0,0.0973451326572167,7th-gen,3,2,7th gen (03–10),0
Alien: Isolation,PS4,2014,Shooter,Sega,0.34,0.57,0.04,0.17,1.13,79.0,50.0,8.1,795.0,Creative Assembly,M,81.0,0.3008849554859425,0.5044247783146683,0.0353982300571697,0.1504424777429712,8th-gen,8,3,8th gen (11+),0
Fantasy Life,3DS,2012,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,1.13,73.0,51.0,8.6,209.0,"Level 5, Brownie Brown",E10+,86.0,0.2920353979716501,0.3274336280288198,0.3274336280288198,0.0530973450857545,8th-gen,7,3,8th gen (11+),0
SingStar,PS3,2007,Misc,Sony Computer Entertainment,0.45,0.56,0.0,0.12,1.13,82.0,48.0,5.9,15.0,SCEE London Studio,T,59.0,0.3982300881431592,0.4955752208003759,0.0,0.1061946901715091,7th-gen,3,2,7th gen (03–10),0
The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,0.53,0.33,0.17,0.08,1.12,73.0,73.0,7.6,179.0,Nintendo,E,76.0,0.4732142852917729,0.2946428568797831,0.1517857141501913,0.0714285713647959,8th-gen,0,3,8th gen (11+),0
Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0.0,0.14,1.12,57.0,15.0,7.6,9.0,Exakt,E,76.0,0.4910714281329719,0.383928571085778,0.0,0.1249999998883928,6th-gen,6,1,5th–6th gen (95–02),0
Rabbids Go Home,Wii,2009,Platform,Ubisoft,0.25,0.74,0.0,0.14,1.12,78.0,50.0,8.3,32.0,Ubisoft Montpellier,E10+,83.0,0.2232142855149872,0.6607142851243621,0.0,0.1249999998883928,7th-gen,4,2,7th gen (03–10),0
ModNation Racers,PS3,2010,Racing,Sony Computer Entertainment,0.5,0.4,0.06,0.16,1.12,82.0,85.0,8.4,201.0,United Front Games,E,84.0,0.4464285710299744,0.3571428568239795,0.0535714285235969,0.1428571427295918,7th-gen,6,2,7th gen (03–10),0
SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0.0,0.01,0.08,1.12,82.0,44.0,8.6,63.0,Zipper Interactive,M,86.0,0.9196428563217474,0.0,0.0089285714205994,0.0714285713647959,7th-gen,8,2,7th gen (03–10),0
Rocksmith,PS3,2011,Misc,Ubisoft,0.53,0.36,0.09,0.15,1.12,80.0,27.0,8.3,52.0,Ubisoft,T,83.0,0.4732142852917729,0.3214285711415816,0.0803571427853954,0.1339285713089923,7th-gen,3,2,8th gen (11+),0
Call Of Duty 2: Big Red One,XB,2005,Shooter,Activision,0.66,0.4,0.0,0.05,1.12,78.0,46.0,5.1,27.0,Treyarch,T,51.0,0.5892857137595663,0.3571428568239795,0.0,0.0446428571029974,6th-gen,8,1,7th gen (03–10),0
Rocksmith,X360,2011,Misc,Ubisoft,0.84,0.19,0.01,0.08,1.12,77.0,30.0,8.2,62.0,Ubisoft,T,82.0,0.749999999330357,0.1696428569913902,0.0089285714205994,0.0714285713647959,7th-gen,3,2,8th gen (11+),0
Guitar Hero 5,PS2,2009,Misc,Activision,0.28,0.3,0.0,0.54,1.12,71.0,4.0,2.6,10.0,BudCat,T,26.0,0.2499999997767857,0.2678571426179846,0.0,0.4821428567123724,6th-gen,3,1,7th gen (03–10),0
Worldwide Soccer Manager 2008,PC,2007,Sports,Russel,0.0,1.12,0.0,0.0,1.12,86.0,15.0,8.0,19.0,Sports Interactive,E,80.0,0.0,0.9999999991071428,0.0,0.0,PC,10,6,7th gen (03–10),0
Yakuza 3,PS3,2009,Action,Sega,0.21,0.2,0.62,0.08,1.12,79.0,77.0,8.1,165.0,Ryu ga Gotoku Studios,M,81.0,0.1874999998325892,0.1785714284119897,0.5535714280771683,0.0714285713647959,7th-gen,0,2,7th gen (03–10),0
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,0.36,0.23,0.38,0.15,1.12,93.0,61.0,9.2,1228.0,Atlus,M,92.0,0.3214285711415816,0.2053571426737882,0.3392857139827805,0.1339285713089923,Handheld,7,4,8th gen (11+),0
Spider-Man 2,XB,2004,Action,Activision,0.82,0.26,0.0,0.04,1.12,83.0,60.0,8.3,40.0,Treyarch,T,83.0,0.732142856489158,0.2321428569355867,0.0,0.0357142856823979,6th-gen,0,1,7th gen (03–10),0
Crackdown 2,X360,2010,Shooter,Microsoft Game Studios,0.63,0.36,0.02,0.1,1.12,70.0,91.0,6.0,202.0,Ruffian Games,M,60.0,0.5624999994977677,0.3214285711415816,0.0178571428411989,0.0892857142059948,7th-gen,8,2,7th gen (03–10),0
The Beatles: Rock Band,PS3,2009,Misc,MTV Games,0.67,0.29,0.0,0.15,1.12,88.0,60.0,8.7,59.0,Harmonix Music Systems,T,87.0,0.5982142851801657,0.2589285711973851,0.0,0.1339285713089923,7th-gen,3,2,7th gen (03–10),0
Dragon Age II,X360,2011,Action,Electronic Arts,0.72,0.29,0.01,0.09,1.11,79.0,75.0,4.5,2380.0,BioWare,M,45.0,0.6486486480642804,0.2612612610258907,0.0090090090008927,0.081081081008035,7th-gen,0,2,8th gen (11+),0
Counter-Strike,XB,2003,Shooter,Microsoft Game Studios,0.85,0.23,0.0,0.04,1.11,74.0,38.0,7.6,51.0,Valve Software,M,76.0,0.7657657650758866,0.207207207020534,0.0,0.0360360360035711,6th-gen,8,1,7th gen (03–10),0
Guitar Hero Encore: Rocks The 80s,PS2,2007,Misc,RedOctane,0.92,0.04,0.0,0.15,1.11,69.0,50.0,6.3,31.0,Harmonix Music Systems,T,63.0,0.8288288280821361,0.0360360360035711,0.0,0.1351351350133917,6th-gen,3,1,7th gen (03–10),0
Fight Night Champion,PS3,2011,Fighting,Electronic Arts,0.45,0.49,0.0,0.18,1.11,84.0,52.0,7.3,95.0,EA Canada,M,73.0,0.4054054050401752,0.4414414410437464,0.0,0.1621621620160701,7th-gen,2,2,8th gen (11+),0
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0.68,0.38,0.0,0.05,1.11,94.0,70.0,9.0,160.0,Ubisoft Montreal,M,90.0,0.6126126120607093,0.3423423420339258,0.0,0.0450450450044639,6th-gen,0,1,7th gen (03–10),0
Pikmin 3,WiiU,2013,Strategy,Nintendo,0.44,0.32,0.29,0.07,1.11,87.0,79.0,8.7,664.0,Nintendo,E10+,87.0,0.3963963960392824,0.2882882880285691,0.2612612610258907,0.0630630630062494,8th-gen,11,3,8th gen (11+),0
WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.37,0.0,0.1,1.11,75.0,43.0,7.7,100.0,Yuke's,T,77.0,0.5765765760571382,0.333333333033033,0.0,0.0900900900089278,7th-gen,10,2,8th gen (11+),0
Dragon Ball: XenoVerse,PS4,2015,Fighting,Namco Bandai Games,0.3,0.52,0.12,0.16,1.11,69.0,50.0,7.7,598.0,Dimps Corporation,T,77.0,0.2702702700267835,0.4684684680464247,0.1081081080107134,0.1441441440142845,8th-gen,2,3,8th gen (11+),0
Castlevania: Lords of Shadow,PS3,2010,Action,Konami Digital Entertainment,0.5,0.35,0.1,0.15,1.1,85.0,62.0,8.0,468.0,Mercury Steam,M,80.0,0.4545454541322313,0.3181818178925619,0.0909090908264462,0.1363636362396694,7th-gen,0,2,7th gen (03–10),0
Plants vs. Zombies,DS,2011,Strategy,Mastertronic,0.9,0.12,0.0,0.08,1.1,81.0,23.0,7.4,29.0,TOSE,E10+,74.0,0.8181818174380164,0.1090909089917355,0.0,0.072727272661157,7th-gen,11,2,8th gen (11+),0
Tales of Symphonia,GC,2003,Role-Playing,Nintendo,0.54,0.21,0.31,0.04,1.1,86.0,60.0,8.5,176.0,Namco,T,85.0,0.4909090904628099,0.1909090907355371,0.2818181815619834,0.0363636363305785,6th-gen,7,1,7th gen (03–10),0
LEGO City Undercover,WiiU,2013,Platform,Nintendo,0.47,0.42,0.13,0.08,1.1,80.0,66.0,8.2,283.0,TT Games,E10+,82.0,0.4272727268842974,0.3818181814710743,0.1181818180743801,0.072727272661157,8th-gen,4,3,8th gen (11+),0
Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts,0.53,0.45,0.0,0.12,1.1,61.0,16.0,6.9,14.0,EA Games,E10+,69.0,0.4818181813801652,0.4090909087190082,0.0,0.1090909089917355,7th-gen,6,2,7th gen (03–10),0
GRID,PS3,2008,Racing,Codemasters,0.31,0.56,0.03,0.2,1.1,87.0,39.0,8.1,109.0,Codemasters,E,81.0,0.2818181815619834,0.5090909086280991,0.0272727272479338,0.1818181816528925,7th-gen,6,2,7th gen (03–10),0
Medal of Honor: Airborne,X360,2007,Shooter,Electronic Arts,0.45,0.52,0.01,0.12,1.1,73.0,54.0,6.7,77.0,Electronic Arts,T,67.0,0.4090909087190082,0.4727272722975206,0.0090909090826446,0.1090909089917355,7th-gen,8,2,7th gen (03–10),0
