Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,Cluster_K2,Cluster_K3
ESPN NBA 2K5,PS2,2004,Sports,Global Star,1.26,0.12,0.0,0.21,1.59,83.0,24.0,7.5,36.0,Visual Concepts,E,75.0,0.7924528296902812,0.075471698065741,0.0,0.1320754716150468,6th-gen,10,1,7th gen (03–10),1.0,0.0
Diablo,PC,1996,Role-Playing,Activision,0.01,1.58,0.0,0.0,1.59,94.0,12.0,8.7,850.0,Blizzard Entertainment,M,87.0,0.006289308172145,0.993710691198924,0.0,0.0,PC,7,6,5th–6th gen (95–02),1.0,2.0
Far Cry 2,X360,2008,Action,Ubisoft,0.71,0.69,0.02,0.18,1.59,85.0,75.0,6.7,288.0,Ubisoft Montreal,M,67.0,0.4465408802223012,0.433962263878011,0.0125786163442901,0.1132075470986116,7th-gen,0,2,7th gen (03–10),1.0,2.0
The Legend of Zelda: Twilight Princess,GC,2006,Action,Nintendo,1.15,0.36,0.04,0.04,1.59,96.0,16.0,9.2,568.0,Nintendo,T,92.0,0.7232704397966851,0.2264150941972232,0.0251572326885803,0.0251572326885803,6th-gen,0,1,7th gen (03–10),1.0,0.0
Soul Edge,PS,1996,Fighting,Sony Computer Entertainment,0.61,0.41,0.46,0.1,1.59,,,,,,,,0.3836477985008504,0.2578616350579486,0.2893081759186741,0.0628930817214508,5th-gen,2,0,5th–6th gen (95–02),1.0,2.0
Mario Bros.,2600,1982,Platform,Atari,1.48,0.09,0.0,0.02,1.59,,,,,,,,0.930817609477473,0.0566037735493058,0.0,0.0125786163442901,Retro,4,7,Retro (≤94),1.0,0.0
Pro Evolution Soccer 2008,PS3,2007,Sports,Konami Digital Entertainment,0.04,1.1,0.32,0.13,1.59,74.0,19.0,6.1,47.0,Konami,E,61.0,0.0251572326885803,0.6918238989359597,0.2012578615086428,0.0817610062378861,7th-gen,10,2,7th gen (03–10),1.0,2.0
NASCAR 2000,PS,1999,Racing,Electronic Arts,0.88,0.6,0.0,0.1,1.59,,,,,,,,0.5534591191487678,0.3773584903287053,0.0,0.0628930817214508,5th-gen,6,0,5th–6th gen (95–02),1.0,2.0
Pokemon Battle Revolution,Wii,2006,Role-Playing,Nintendo,0.78,0.37,0.3,0.13,1.58,53.0,34.0,6.7,106.0,Genius Sonority Inc.,E,67.0,0.4936708857634994,0.2341772150416599,0.1898734176013459,0.0822784809605832,7th-gen,7,2,7th gen (03–10),1.0,0.0
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,0.88,0.26,0.34,0.1,1.58,75.0,54.0,8.2,267.0,Square Enix,E10+,82.0,0.5569620249639481,0.1645569619211664,0.2151898732815254,0.0632911392004486,8th-gen,0,3,8th gen (11+),1.0,0.0
Dance Dance Revolution: Hottest Party 2,Wii,2008,Simulation,Konami Digital Entertainment,0.94,0.48,0.01,0.15,1.58,69.0,8.0,6.8,6.0,Konami,E10+,68.0,0.5949367084842172,0.3037974681621535,0.0063291139200448,0.0949367088006729,7th-gen,9,2,7th gen (03–10),1.0,2.0
SoulCalibur IV,X360,2008,Fighting,Ubisoft,0.92,0.43,0.07,0.15,1.58,85.0,62.0,7.9,157.0,Namco,T,79.0,0.5822784806441275,0.2721518985619292,0.044303797440314,0.0949367088006729,7th-gen,2,2,7th gen (03–10),1.0,0.0
Jampack Summer 2K,PS,2000,Misc,Sony Computer Entertainment,0.88,0.6,0.0,0.1,1.58,,,,,,,,0.5569620249639481,0.3797468352026918,0.0,0.0632911392004486,5th-gen,3,0,5th–6th gen (95–02),1.0,2.0
Sonic Generations,PS3,2011,Platform,Sega,0.6,0.69,0.02,0.26,1.58,76.0,38.0,8.2,253.0,Sega,E,82.0,0.3797468352026918,0.4367088604830956,0.0126582278400897,0.1645569619211664,7th-gen,4,2,8th gen (11+),1.0,2.0
Spyro 2: Season of Flame,GBA,2002,Platform,Vivendi Games,0.85,0.65,0.0,0.08,1.58,76.0,18.0,7.6,13.0,Digital Eclipse,E,76.0,0.5379746832038135,0.4113924048029161,0.0,0.0506329113603589,6th-gen,4,1,5th–6th gen (95–02),1.0,2.0
Mario Party 10,WiiU,2015,Misc,Nintendo,0.69,0.53,0.24,0.12,1.58,66.0,66.0,6.5,279.0,"Nintendo, Nd Cube",E,65.0,0.4367088604830956,0.3354430377623778,0.1518987340810767,0.0759493670405383,8th-gen,3,3,8th gen (11+),1.0,2.0
Devil May Cry 4,PS3,2008,Action,Capcom,0.58,0.45,0.34,0.2,1.57,84.0,63.0,8.2,311.0,Capcom,M,82.0,0.3694267513570529,0.2866242036390928,0.2165605094162035,0.1273885349507079,7th-gen,0,2,7th gen (03–10),1.0,2.0
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.06,0.35,0.01,0.15,1.57,78.0,69.0,6.8,908.0,Capcom Vancouver,M,68.0,0.6751592352387521,0.2229299361637388,0.0063694267475353,0.0955414012130309,8th-gen,0,3,8th gen (11+),1.0,0.0
Pro Evolution Soccer 2010,PS2,2009,Sports,Konami Digital Entertainment,0.1,0.18,0.12,1.16,1.57,,,8.1,15.0,Konami,E,81.0,0.0636942674753539,0.1146496814556371,0.0764331209704247,0.7388535027141059,6th-gen,10,1,7th gen (03–10),1.0,2.0
NCAA Football 2002,PS2,2001,Sports,Electronic Arts,0.77,0.6,0.0,0.2,1.57,90.0,18.0,8.7,24.0,EA Sports,E,87.0,0.4904458595602255,0.3821656048521237,0.0,0.1273885349507079,6th-gen,10,1,5th–6th gen (95–02),1.0,2.0
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,0.92,0.5,0.03,0.12,1.57,79.0,81.0,5.4,779.0,Epic Games,M,54.0,0.5859872607732565,0.3184713373767698,0.0191082802426061,0.0764331209704247,7th-gen,8,2,8th gen (11+),1.0,0.0
Watch Dogs,XOne,2014,Action,Ubisoft,0.9,0.53,0.0,0.14,1.57,78.0,15.0,5.8,712.0,Ubisoft Montreal,M,58.0,0.5732484072781857,0.337579617619376,0.0,0.0891719744654955,8th-gen,0,3,8th gen (11+),1.0,2.0
Guitar Hero: On Tour Decades,DS,2008,Misc,Activision,0.84,0.57,0.0,0.16,1.57,72.0,40.0,8.0,5.0,Vicarious Visions,E10+,80.0,0.5350318467929733,0.3630573246095175,0.0,0.1019108279605663,7th-gen,3,2,7th gen (03–10),1.0,2.0
FIFA 16,X360,2015,Sports,Electronic Arts,0.57,0.88,0.0,0.12,1.57,,,2.9,45.0,EA Sports,E,29.0,0.3630573246095175,0.5605095537831148,0.0,0.0764331209704247,7th-gen,10,2,8th gen (11+),1.0,2.0
Madden NFL 15,XOne,2014,Sports,Electronic Arts,1.31,0.09,0.0,0.16,1.57,80.0,19.0,6.4,138.0,EA Sports,E,64.0,0.834394903927137,0.0573248407278185,0.0,0.1019108279605663,8th-gen,10,3,8th gen (11+),1.0,0.0
Conflict: Desert Storm,PS2,2002,Shooter,Gotham Games,0.98,0.53,0.0,0.06,1.57,55.0,10.0,8.6,45.0,Pivotal Games,T,86.0,0.6242038212584688,0.337579617619376,0.0,0.0382165604852123,6th-gen,8,1,5th–6th gen (95–02),1.0,0.0
Mario Party 7,GC,2005,Misc,Nintendo,0.95,0.11,0.46,0.04,1.57,64.0,25.0,7.9,53.0,Hudson,E,79.0,0.6050955410158626,0.0700636942228893,0.2929936303866282,0.0254777069901415,6th-gen,3,1,7th gen (03–10),1.0,0.0
Dragon Quest V: Hand of the Heavenly Bride,DS,2008,Role-Playing,Square Enix,0.17,0.02,1.36,0.02,1.57,84.0,46.0,8.5,57.0,ArtePiazza,E10+,85.0,0.1082802547081017,0.0127388534950707,0.866242037664814,0.0127388534950707,7th-gen,7,2,7th gen (03–10),0.0,1.0
High School Musical 3: Senior Year,DS,2008,Misc,Disney Interactive Studios,0.63,0.76,0.0,0.17,1.56,,,,,,,,0.4038461535872781,0.4871794868671926,0.0,0.1089743589045036,7th-gen,3,2,7th gen (03–10),1.0,2.0
Smuggler's Run,PS2,2000,Racing,Take-Two Interactive,0.77,0.6,0.0,0.2,1.56,79.0,21.0,6.8,18.0,Rockstar San Diego,T,68.0,0.4935897432733399,0.3846153843688362,0.0,0.1282051281229454,6th-gen,6,1,5th–6th gen (95–02),1.0,2.0
Fight Night Round 3,PS2,2006,Fighting,Electronic Arts,1.07,0.4,0.0,0.1,1.56,84.0,32.0,8.1,41.0,EA Chicago,T,81.0,0.685897435457758,0.2564102562458908,0.0,0.0641025640614727,6th-gen,2,1,7th gen (03–10),1.0,0.0
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,0.62,0.78,0.01,0.15,1.56,83.0,54.0,8.5,134.0,EA Canada,T,85.0,0.3974358971811308,0.4999999996794871,0.0064102564061472,0.096153846092209,7th-gen,6,2,8th gen (11+),1.0,2.0
Carnival Games: Mini Golf,Wii,2008,Sports,Take-Two Interactive,0.86,0.54,0.0,0.15,1.56,38.0,10.0,5.7,7.0,Cat Daddy Games,E,57.0,0.5512820509286653,0.3461538459319526,0.0,0.096153846092209,7th-gen,10,2,7th gen (03–10),1.0,2.0
Donkey Kong Classics,NES,1988,Platform,Nintendo,0.59,0.14,0.81,0.02,1.56,,,,,,,,0.3782051279626889,0.0897435896860618,0.519230768897929,0.0128205128122945,Retro,4,7,Retro (≤94),0.0,1.0
Hannah Montana: Music Jam,DS,2007,Action,Disney Interactive Studios,1.05,0.36,0.0,0.15,1.56,,,,,,,,0.6730769226454635,0.2307692306213017,0.0,0.096153846092209,7th-gen,0,2,7th gen (03–10),1.0,0.0
Twisted Metal,PS,1995,Action,Sony Computer Entertainment,1.32,0.19,0.0,0.05,1.56,,,,,,,,0.8461538456114398,0.1217948717167981,0.0,0.0320512820307363,5th-gen,0,0,5th–6th gen (95–02),1.0,0.0
Final Fight,SNES,1990,Action,Capcom,0.67,0.17,0.69,0.03,1.56,,,,,,,,0.4294871792118672,0.1089743589045036,0.4423076920241616,0.0192307692184418,Retro,0,7,Retro (≤94),1.0,0.0
Pokemon Mystery Dungeon: Explorers of Sky,DS,2009,Role-Playing,Nintendo,0.57,0.43,0.44,0.12,1.56,54.0,26.0,9.0,133.0,ChunSoft,E,90.0,0.3653846151503944,0.2756410254643326,0.2820512818704799,0.0769230768737672,7th-gen,7,2,7th gen (03–10),1.0,2.0
Dragon Quest Monsters 2,GB,2001,Role-Playing,Enix Corporation,0.0,0.0,1.56,0.0,1.56,,,,,,,,0.0,0.0,0.9999999993589744,0.0,Retro,7,7,5th–6th gen (95–02),0.0,1.0
Pokemon Pinball: Ruby & Sapphire,GBA,2003,Misc,Nintendo,0.68,0.38,0.44,0.05,1.56,,,,,,,,0.4358974356180145,0.2435897434335963,0.2820512818704799,0.0320512820307363,6th-gen,3,1,7th gen (03–10),1.0,0.0
MySims Kingdom,DS,2008,Simulation,Electronic Arts,0.8,0.59,0.01,0.16,1.55,58.0,9.0,,,TOSE,E,,0.5161290319250781,0.380645161044745,0.0064516128990634,0.1032258063850156,7th-gen,9,2,7th gen (03–10),1.0,2.0
LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,0.73,0.67,0.0,0.15,1.55,73.0,14.0,7.0,13.0,Traveller's Tales,E10+,70.0,0.4709677416316337,0.4322580642372528,0.0,0.0967741934859521,7th-gen,0,2,8th gen (11+),1.0,2.0
Stuntman,PS2,2002,Racing,Atari,0.76,0.59,0.0,0.2,1.55,71.0,37.0,5.7,36.0,Reflections Interactive,T,57.0,0.4903225803288241,0.380645161044745,0.0,0.1290322579812695,6th-gen,6,1,5th–6th gen (95–02),1.0,2.0
Tom Clancy's Rainbow Six 3,XB,2003,Shooter,Ubisoft,0.91,0.57,0.0,0.07,1.55,86.0,39.0,8.5,31.0,Ubisoft,M,85.0,0.5870967738147762,0.367741935246618,0.0,0.0451612902934443,6th-gen,8,1,7th gen (03–10),1.0,0.0
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,0.95,0.46,0.0,0.14,1.55,79.0,58.0,8.0,62.0,Traveller's Tales,E10+,80.0,0.6129032254110302,0.2967741933569198,0.0,0.0903225805868886,7th-gen,0,2,7th gen (03–10),1.0,0.0
007: The World is not Enough,N64,2000,Action,Electronic Arts,1.13,0.38,0.02,0.03,1.55,,,,,,,,0.7290322575941726,0.245161290164412,0.0129032257981269,0.0193548386971904,5th-gen,0,0,5th–6th gen (95–02),1.0,0.0
Spider-Man 2: Enter: Electro,PS,2001,Action,Activision,0.57,0.87,0.02,0.09,1.55,74.0,15.0,8.7,35.0,Vicarious Visions,E,87.0,0.367741935246618,0.5612903222185224,0.0129032257981269,0.0580645160915712,5th-gen,0,0,5th–6th gen (95–02),1.0,2.0
Guitar Hero 5,Wii,2009,Misc,Activision,0.92,0.48,0.0,0.15,1.55,89.0,25.0,6.9,49.0,Vicarious Visions,T,69.0,0.5935483867138397,0.3096774191550467,0.0,0.0967741934859521,7th-gen,3,2,7th gen (03–10),1.0,2.0
Command & Conquer: Tiberian Sun,PC,1999,Strategy,Westwood Studios,1.55,0.0,0.0,0.0,1.55,,,,,,,,0.9999999993548386,0.0,0.0,0.0,PC,11,6,5th–6th gen (95–02),1.0,0.0
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.24,1.55,79.0,73.0,8.1,1116.0,MachineGames,M,81.0,0.3032258062559833,0.5161290319250781,0.0193548386971904,0.1548387095775233,8th-gen,8,3,8th gen (11+),1.0,2.0
Mafia II,X360,2010,Action,Take-Two Interactive,0.85,0.55,0.0,0.15,1.55,74.0,79.0,7.8,458.0,2K Czech,M,78.0,0.5483870964203954,0.3548387094484911,0.0,0.0967741934859521,7th-gen,0,2,7th gen (03–10),1.0,2.0
Moshi Monsters: Moshling Zoo,DS,2011,Misc,Activision,0.37,0.96,0.0,0.21,1.54,,,,,Mind Candy,E,,0.2402597401037274,0.6233766229718333,0.0,0.1363636362750885,7th-gen,3,2,8th gen (11+),1.0,2.0
BioShock 2,PS3,2010,Shooter,Take-Two Interactive,0.85,0.46,0.02,0.22,1.54,88.0,62.0,8.2,492.0,2K Marin,M,82.0,0.5519480515896441,0.2987012985073368,0.0129870129785798,0.1428571427643784,7th-gen,8,2,7th gen (03–10),1.0,2.0
Dark Cloud,PS2,2000,Role-Playing,Sony Computer Entertainment,0.83,0.44,0.08,0.19,1.54,80.0,27.0,8.2,99.0,Level 5,T,82.0,0.5389610386110641,0.2857142855287569,0.0519480519143194,0.1233766232965086,6th-gen,7,1,5th–6th gen (95–02),1.0,2.0
Warcraft III: The Frozen Throne,PC,2003,Strategy,Activision,0.58,0.87,0.0,0.09,1.54,88.0,23.0,9.0,713.0,Blizzard Entertainment,T,90.0,0.3766233763788159,0.564935064568224,0.0,0.0584415584036093,PC,11,6,7th gen (03–10),1.0,2.0
Active Life: Outdoor Challenge,Wii,2008,Sports,Atari,0.78,0.43,0.19,0.14,1.54,69.0,6.0,8.1,14.0,h.a.n.d. Inc.,E,81.0,0.5064935061646146,0.279220779039467,0.1233766232965086,0.090909090850059,7th-gen,10,2,7th gen (03–10),1.0,2.0
Tom Clancy's Ghost Recon Advanced Warfighter,X360,2006,Shooter,Ubisoft,1.4,0.02,0.02,0.1,1.54,90.0,78.0,8.0,215.0,Ubisoft Paris,T,80.0,0.9090909085005902,0.0129870129785798,0.0129870129785798,0.0649350648928993,7th-gen,8,2,7th gen (03–10),1.0,0.0
Ratchet & Clank (2016),PS4,2016,Platform,Sony Computer Entertainment,0.5,0.76,0.04,0.24,1.54,,,,,,,,0.3246753244644965,0.4935064931860347,0.0259740259571597,0.1558441557429583,8th-gen,4,3,8th gen (11+),1.0,2.0
MVP Baseball 2005,PS2,2005,Sports,Electronic Arts,1.26,0.07,0.0,0.21,1.54,87.0,25.0,8.6,47.0,EA Sports,E,86.0,0.8181818176505312,0.0454545454250295,0.0,0.1363636362750885,6th-gen,10,1,7th gen (03–10),1.0,0.0
Die Hard Trilogy,PS,1996,Shooter,Fox Interactive,0.85,0.58,0.0,0.1,1.54,,,,,,,,0.5519480515896441,0.3766233763788159,0.0,0.0649350648928993,5th-gen,8,0,5th–6th gen (95–02),1.0,2.0
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,0.53,0.66,0.13,0.22,1.53,80.0,80.0,7.4,770.0,"Naughty Dog, Sony Bend",T,74.0,0.3464052285317612,0.431372548737665,0.0849673202059037,0.1437908495792216,Handheld,8,4,8th gen (11+),1.0,2.0
Go Vacation,Wii,2011,Misc,Namco Bandai Games,0.42,0.65,0.33,0.14,1.53,64.0,28.0,7.8,13.0,Namco Bandai Games,E10+,78.0,0.2745098037421504,0.4248366010295185,0.2156862743688325,0.0915032679140501,7th-gen,3,2,8th gen (11+),1.0,2.0
Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,0.18,0.63,0.49,0.24,1.53,82.0,37.0,6.7,146.0,Konami,E,67.0,0.1176470587466358,0.4117647056132256,0.3202614376991755,0.1568627449955145,7th-gen,10,2,8th gen (11+),1.0,2.0
Mortal Kombat 3,SNES,1994,Fighting,Acclaim Entertainment,1.19,0.29,0.0,0.05,1.53,,,,,,,,0.7777777772694262,0.1895424835362467,0.0,0.0326797385407321,Retro,2,7,Retro (≤94),1.0,0.0
NFL GameDay 99,PS,1998,Sports,989 Studios,1.44,0.05,0.0,0.04,1.53,,,,,,,,0.9411764699730872,0.0326797385407321,0.0,0.0261437908325857,5th-gen,10,0,5th–6th gen (95–02),1.0,0.0
Dishonored,PS3,2012,Action,Bethesda Softworks,0.72,0.52,0.04,0.25,1.53,89.0,35.0,7.9,781.0,Arkane Studios,M,79.0,0.4705882349865435,0.3398692808236148,0.0261437908325857,0.1633986927036609,7th-gen,0,2,8th gen (11+),1.0,2.0
Mario Golf: Toadstool Tour,GC,2003,Sports,Nintendo,1.09,0.15,0.25,0.04,1.53,81.0,49.0,8.0,56.0,Camelot Software Planning,E,80.0,0.7124183001879619,0.0980392156221965,0.1633986927036609,0.0261437908325857,6th-gen,10,1,7th gen (03–10),1.0,0.0
Tiger Woods 99 PGA Tour Golf,PS,1997,Sports,Electronic Arts,0.85,0.58,0.0,0.1,1.53,,,,,,,,0.5555555551924473,0.3790849670724934,0.0,0.0653594770814643,5th-gen,10,0,5th–6th gen (95–02),1.0,2.0
Call of Duty: Black Ops II,PC,2012,Shooter,Activision,0.64,0.69,0.0,0.19,1.53,74.0,11.0,4.2,1635.0,Treyarch,M,42.0,0.4183006533213721,0.4509803918621042,0.0,0.1241830064547823,PC,8,6,8th gen (11+),1.0,2.0
Resident Evil: The Umbrella Chronicles,Wii,2007,Action,Capcom,0.67,0.43,0.29,0.14,1.52,75.0,47.0,7.6,122.0,Cavia Inc.,M,76.0,0.4407894733942174,0.2828947366559903,0.1907894735586911,0.0921052630972991,7th-gen,0,2,7th gen (03–10),1.0,2.0
Knockout Kings,PS,1997,Fighting,Electronic Arts,1.07,0.39,0.0,0.06,1.52,,,,,,,,0.7039473679579293,0.2565789471996191,0.0,0.0394736841845567,5th-gen,2,0,5th–6th gen (95–02),1.0,0.0
The Simpsons Skateboarding,PS2,2002,Sports,Electronic Arts,0.36,0.9,0.0,0.27,1.52,38.0,21.0,5.0,26.0,The Code Monkeys,T,50.0,0.2368421051073407,0.5921052627683517,0.0,0.1776315788305055,6th-gen,10,1,5th–6th gen (95–02),1.0,2.0
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,0.7,0.55,0.16,0.12,1.52,83.0,77.0,8.9,712.0,Retro Studios,E,89.0,0.4605263154864958,0.3618421050251039,0.1052631578254847,0.0789473683691135,8th-gen,4,3,8th gen (11+),1.0,2.0
NASCAR 98,PS,1996,Racing,Electronic Arts,1.43,0.05,0.0,0.04,1.52,,,,,,,,0.94078947306527,0.0328947368204639,0.0,0.0263157894563711,5th-gen,6,0,5th–6th gen (95–02),1.0,0.0
Xevious,NES,1984,Shooter,Namco Bandai Games,0.18,0.06,1.27,0.01,1.52,,,,,,,,0.1184210525536703,0.0394736841845567,0.8355263152397853,0.0065789473640927,Retro,8,7,Retro (≤94),0.0,1.0
F1 Race,NES,1984,Racing,Nintendo,0.0,0.0,1.52,0.0,1.52,,,,,,,,0.0,0.0,0.9999999993421052,0.0,Retro,6,7,Retro (≤94),0.0,1.0
NASCAR 99,PS,1998,Racing,Electronic Arts,1.45,0.04,0.0,0.04,1.52,,,,,,,,0.9539473677934556,0.0263157894563711,0.0,0.0263157894563711,5th-gen,6,0,5th–6th gen (95–02),1.0,0.0
Final Fantasy XIV: A Realm Reborn,PC,2010,Role-Playing,Square Enix,0.88,0.48,0.0,0.17,1.52,,,,,,,,0.5789473680401662,0.3157894734764542,0.0,0.1118421051895775,PC,7,6,7th gen (03–10),1.0,2.0
NBA Live 2000,PS,1998,Sports,Electronic Arts,1.43,0.05,0.0,0.03,1.52,,,,,,,,0.94078947306527,0.0328947368204639,0.0,0.0197368420922783,5th-gen,10,0,5th–6th gen (95–02),1.0,0.0
Fight Night Round 4,PS3,2009,Fighting,Electronic Arts,0.92,0.4,0.0,0.2,1.52,88.0,46.0,7.6,95.0,EA Canada,T,76.0,0.6052631574965374,0.2631578945637119,0.0,0.1315789472818559,7th-gen,2,2,7th gen (03–10),1.0,2.0
Super Monkey Ball 2,GC,2002,Puzzle,Atari,1.11,0.31,0.06,0.04,1.52,87.0,34.0,8.5,51.0,Amusement Vision,E,85.0,0.7302631574143006,0.2039473682868767,0.0394736841845567,0.0263157894563711,6th-gen,5,1,5th–6th gen (95–02),1.0,0.0
Pac-Man World 2,PS2,2002,Action,Namco Bandai Games,1.26,0.05,0.0,0.21,1.51,73.0,19.0,7.8,26.0,Namco,E,78.0,0.8344370855401079,0.033112582759528,0.0,0.1390728475900179,6th-gen,0,1,5th–6th gen (95–02),1.0,0.0
Disney Fairies: Tinker Bell,DS,2008,Adventure,Disney Interactive Studios,0.85,0.51,0.01,0.15,1.51,,,7.8,5.0,"Genius Sonority Inc., Disney Interactive Studios",E,78.0,0.5629139069119775,0.3377483441471865,0.0066225165519056,0.0993377482785842,7th-gen,1,2,7th gen (03–10),1.0,2.0
MySims Kingdom,Wii,2008,Simulation,Electronic Arts,0.7,0.64,0.01,0.16,1.51,76.0,19.0,8.1,24.0,EA Redwood Shores,E,81.0,0.4635761586333932,0.4238410593219595,0.0066225165519056,0.1059602648304898,7th-gen,9,2,7th gen (03–10),1.0,2.0
Dead Space 2,X360,2011,Shooter,Electronic Arts,0.94,0.44,0.0,0.13,1.51,90.0,83.0,8.6,679.0,Visceral Games,M,86.0,0.622516555879128,0.2913907282838472,0.0,0.086092715174773,7th-gen,8,2,8th gen (11+),1.0,0.0
Puzzle & Dragons,3DS,2013,Role-Playing,GungHo,0.0,0.0,1.51,0.0,1.51,,,,,,,,0.0,0.0,0.9999999993377484,0.0,8th-gen,7,3,8th gen (11+),0.0,1.0
Call of Duty: Modern Warfare: Reflex Edition,Wii,2009,Shooter,Activision,0.94,0.43,0.0,0.14,1.51,,,,,,,,0.622516555879128,0.2847682117319415,0.0,0.0927152317266786,7th-gen,8,2,7th gen (03–10),1.0,0.0
Mega Man 2,NES,1988,Action,Capcom,0.93,0.15,0.42,0.01,1.51,,,,,,,,0.6158940393272225,0.0993377482785842,0.2781456951800359,0.0066225165519056,Retro,0,7,Retro (≤94),1.0,0.0
Simpsons Wrestling,PS,2001,Fighting,Electronic Arts,0.23,1.16,0.0,0.11,1.51,,,,,,,,0.1523178806938292,0.7682119200210517,0.0,0.0728476820709618,5th-gen,2,0,5th–6th gen (95–02),1.0,2.0
NBA Live 98,PS,1997,Sports,Electronic Arts,1.41,0.06,0.0,0.04,1.51,,,,,,,,0.933774833818692,0.0397350993114337,0.0,0.0264900662076224,5th-gen,10,0,5th–6th gen (95–02),1.0,0.0
The Simpsons Game,PS2,2007,Action,Electronic Arts,0.35,0.03,0.0,1.13,1.51,68.0,10.0,8.2,27.0,Electronic Arts,T,82.0,0.2317880793166966,0.0198675496557168,0.0,0.7483443703653347,6th-gen,0,1,7th gen (03–10),1.0,2.0
Monopoly,PS,1997,Misc,Hasbro Interactive,1.18,0.27,0.0,0.05,1.51,,,,,,,,0.7814569531248629,0.1788079469014517,0.0,0.033112582759528,5th-gen,3,0,5th–6th gen (95–02),1.0,0.0
The Simpsons Game,DS,2007,Action,Electronic Arts,0.56,0.77,0.0,0.17,1.51,69.0,17.0,7.3,18.0,Griptonite Games,T,73.0,0.3708609269067146,0.5099337744967326,0.0,0.1125827813823955,7th-gen,0,2,7th gen (03–10),1.0,2.0
Football Manager 2012,PC,2011,Sports,Sega,0.02,1.16,0.0,0.33,1.51,84.0,45.0,8.0,172.0,Sports Interactive,E,80.0,0.0132450331038112,0.7682119200210517,0.0,0.2185430462128854,PC,10,6,8th gen (11+),1.0,2.0
Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,0.6,0.47,0.21,0.23,1.51,85.0,89.0,8.6,984.0,Level 5,E10+,86.0,0.397350993114337,0.311258277939564,0.1390728475900179,0.1523178806938292,7th-gen,7,2,8th gen (11+),1.0,2.0
SoulCalibur II,GC,2003,Fighting,Namco Bandai Games,0.99,0.32,0.11,0.08,1.5,93.0,45.0,9.1,135.0,Namco,T,91.0,0.65999999956,0.2133333331911111,0.0733333332844444,0.0533333332977777,6th-gen,2,1,7th gen (03–10),1.0,0.0
Call of Duty 3,PS3,2006,Shooter,Activision,0.6,0.62,0.03,0.26,1.5,80.0,43.0,6.9,92.0,Treyarch,T,69.0,0.3999999997333333,0.4133333330577777,0.0199999999866666,0.1733333332177777,7th-gen,8,2,7th gen (03–10),1.0,2.0
Tokyo Xtreme Racer Zero,PS2,2000,Racing,Crave Entertainment,0.66,0.52,0.15,0.17,1.5,76.0,15.0,8.9,64.0,Genki,E,89.0,0.4399999997066666,0.3466666664355555,0.0999999999333333,0.1133333332577777,6th-gen,6,1,5th–6th gen (95–02),1.0,2.0
NFL Blitz,PS,1998,Sports,Midway Games,1.41,0.05,0.0,0.04,1.5,,,,,,,,0.9399999993733332,0.0333333333111111,0.0,0.0266666666488888,5th-gen,10,0,5th–6th gen (95–02),1.0,0.0
Red Faction II,PS2,2002,Shooter,THQ,0.49,0.78,0.0,0.23,1.5,84.0,30.0,8.3,35.0,Volition Inc.,M,83.0,0.3266666664488888,0.5199999996533333,0.0,0.1533333332311111,6th-gen,8,1,5th–6th gen (95–02),1.0,2.0
Madden NFL 2001,PS2,2000,Sports,Electronic Arts,1.19,0.07,0.05,0.2,1.5,91.0,25.0,7.7,7.0,EA Sports,E,77.0,0.7933333328044444,0.0466666666355555,0.0333333333111111,0.1333333332444444,6th-gen,10,1,5th–6th gen (95–02),1.0,0.0
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986,Platform,Hudson Soft,0.0,0.0,1.5,0.0,1.5,,,,,,,,0.0,0.0,0.9999999993333332,0.0,Retro,4,7,Retro (≤94),0.0,1.0
WWF No Mercy,N64,2000,Fighting,THQ,1.2,0.27,0.02,0.02,1.5,,,,,,,,0.7999999994666666,0.17999999988,0.0133333333244444,0.0133333333244444,5th-gen,2,0,5th–6th gen (95–02),1.0,0.0
Ice Climber,NES,1985,Platform,Nintendo,0.46,0.1,0.92,0.02,1.5,,,,,,,,0.3066666664622222,0.0666666666222222,0.6133333329244445,0.0133333333244444,Retro,4,7,Retro (≤94),0.0,1.0
