Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era
Shark Tale,PS2,2004,Action,Activision,0.37,0.29,0.0,0.1,0.75,69.0,30.0,6.5,6.0,Edge of Reality,E,65.0,0.49333333267555557,0.3866666661511111,0.0,0.13333333315555557,6th-gen,0,1,7th gen (03–10)
San Francisco Rush: Extreme Racing,N64,1997,Racing,GT Interactive,0.63,0.11,0.0,0.01,0.75,,,,,,,,0.83999999888,0.14666666647111112,0.0,0.013333333315555557,5th-gen,6,0,5th–6th gen (95–02)
Zone of the Enders,PS2,2001,Shooter,Konami Digital Entertainment,0.3,0.24,0.13,0.08,0.75,78.0,21.0,7.4,49.0,KCEJ,M,74.0,0.39999999946666664,0.31999999957333336,0.17333333310222224,0.10666666652444445,6th-gen,8,1,5th–6th gen (95–02)
Street Fighter EX Plus Alpha,PS,1997,Fighting,Virgin Interactive,0.28,0.19,0.23,0.05,0.75,,,,,,,,0.3733333328355556,0.25333333299555555,0.3066666662577778,0.06666666657777778,5th-gen,2,0,5th–6th gen (95–02)
Kane & Lynch: Dead Men,PS3,2007,Shooter,Eidos Interactive,0.29,0.32,0.01,0.13,0.75,,,,,,,,0.3866666661511111,0.4266666660977778,0.013333333315555557,0.17333333310222224,7th-gen,8,2,7th gen (03–10)
Deer Drive,Wii,2009,Sports,Big Ben Interactive,0.66,0.04,0.0,0.05,0.75,,,,,Kouyousha,T,,0.8799999988266668,0.05333333326222223,0.0,0.06666666657777778,7th-gen,10,2,7th gen (03–10)
Pro Evolution Soccer 2015,PS4,2014,Sports,Konami Digital Entertainment,0.09,0.45,0.11,0.1,0.75,82.0,56.0,7.2,386.0,Konami,E,72.0,0.11999999984,0.5999999992,0.14666666647111112,0.13333333315555557,8th-gen,10,3,8th gen (11+)
Tony Hawk's Underground 2,XB,2004,Sports,Activision,0.48,0.24,0.0,0.03,0.75,83.0,55.0,7.8,12.0,Neversoft Entertainment,T,78.0,0.6399999991466667,0.31999999957333336,0.0,0.03999999994666667,6th-gen,10,1,7th gen (03–10)
Madden NFL 06,PSP,2005,Sports,Electronic Arts,0.69,0.0,0.0,0.06,0.75,75.0,23.0,7.9,16.0,EA Tiburon,E,79.0,0.9199999987733333,0.0,0.0,0.07999999989333334,7th-gen,10,2,7th gen (03–10)
We Sing,Wii,2009,Misc,Nordic Games,0.0,0.67,0.0,0.08,0.75,,,,,,,,0.0,0.8933333321422223,0.0,0.10666666652444445,7th-gen,3,2,7th gen (03–10)
Raving Rabbids: Travel in Time,Wii,2010,Adventure,Ubisoft,0.21,0.46,0.0,0.08,0.75,62.0,24.0,7.6,14.0,Ubisoft,E10+,76.0,0.27999999962666666,0.6133333325155556,0.0,0.10666666652444445,7th-gen,1,2,7th gen (03–10)
Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001,Fighting,Capcom,0.22,0.17,0.3,0.06,0.75,81.0,22.0,7.9,27.0,Capcom,T,79.0,0.29333333294222225,0.22666666636444446,0.39999999946666664,0.07999999989333334,6th-gen,2,1,5th–6th gen (95–02)
MVP 06 NCAA Baseball,PS2,2006,Sports,Electronic Arts,0.62,0.02,0.0,0.1,0.75,76.0,27.0,9.0,18.0,EA Canada,E,90.0,0.8266666655644445,0.026666666631111113,0.0,0.13333333315555557,6th-gen,10,1,7th gen (03–10)
Turok,X360,2008,Action,Touchstone,0.46,0.2,0.01,0.07,0.75,69.0,63.0,7.1,120.0,Propaganda Games,M,71.0,0.6133333325155556,0.26666666631111113,0.013333333315555557,0.0933333332088889,7th-gen,0,2,7th gen (03–10)
Final Fantasy XIV: A Realm Reborn,PS4,2014,Role-Playing,Square Enix,0.33,0.23,0.08,0.11,0.75,,,,,,,,0.4399999994133334,0.3066666662577778,0.10666666652444445,0.14666666647111112,8th-gen,7,3,8th gen (11+)
Coded Arms,PSP,2005,Shooter,Konami Digital Entertainment,0.28,0.29,0.0,0.17,0.75,59.0,42.0,6.5,61.0,Konami,T,65.0,0.3733333328355556,0.3866666661511111,0.0,0.22666666636444446,7th-gen,8,2,7th gen (03–10)
Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,Role-Playing,Square Enix,0.38,0.03,0.3,0.04,0.75,80.0,47.0,6.9,106.0,Square Enix,E10+,69.0,0.5066666659911111,0.03999999994666667,0.39999999946666664,0.05333333326222223,7th-gen,7,2,7th gen (03–10)
Jump Ultimate Stars,DS,2006,Fighting,Nintendo,0.0,0.0,0.74,0.0,0.74,,,,,,,,0.0,0.0,0.9999999986486486,0.0,7th-gen,2,2,7th gen (03–10)
Jampack Summer 2001,PS2,2001,Misc,Sony Computer Entertainment,0.36,0.28,0.0,0.1,0.74,,,,,,,,0.48648648582907233,0.3783783778670563,0.0,0.1351351349525201,6th-gen,3,1,5th–6th gen (95–02)
The Lord of the Rings: Conquest,PS3,2009,Action,Electronic Arts,0.38,0.25,0.0,0.11,0.74,54.0,45.0,7.1,57.0,Pandemic Studios,T,71.0,0.5135135128195764,0.33783783738130024,0.0,0.1486486484477721,7th-gen,0,2,7th gen (03–10)
Band Hero,PS3,2009,Misc,Activision,0.41,0.23,0.0,0.11,0.74,76.0,45.0,5.7,9.0,Neversoft Entertainment,E10+,57.0,0.5540540533053323,0.3108108103907962,0.0,0.1486486484477721,7th-gen,3,2,7th gen (03–10)
Burnout,PS2,2001,Racing,Acclaim Entertainment,0.36,0.28,0.0,0.1,0.74,79.0,25.0,7.7,33.0,Criterion Games,E,77.0,0.48648648582907233,0.3783783778670563,0.0,0.1351351349525201,6th-gen,6,1,5th–6th gen (95–02)
Spectrobes,DS,2007,Role-Playing,Disney Interactive Studios,0.66,0.02,0.0,0.06,0.74,63.0,37.0,7.9,31.0,Jupiter Corporation,E,79.0,0.8918918906866327,0.027027026990504018,0.0,0.08108108097151205,7th-gen,7,2,7th gen (03–10)
Rhythm Heaven: The Best+,3DS,2015,Misc,Nintendo,0.0,0.03,0.72,0.0,0.74,,,,,,,,0.0,0.040540540485756026,0.9729729716581447,0.0,8th-gen,3,3,8th gen (11+)
Yu-Gi-Oh! Dungeon Dice Monsters,GBA,2001,Misc,Konami Digital Entertainment,0.42,0.16,0.15,0.01,0.74,,,,,,,,0.5675675668005844,0.21621621592403215,0.20270270242878013,0.013513513495252009,6th-gen,3,1,5th–6th gen (95–02)
The Godfather II,PS3,2009,Action,Electronic Arts,0.41,0.21,0.01,0.1,0.74,67.0,53.0,7.2,50.0,EA Redwood Shores,M,72.0,0.5540540533053323,0.2837837834002922,0.013513513495252009,0.1351351349525201,7th-gen,0,2,7th gen (03–10)
Mortal Kombat: Unchained,PSP,2006,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74,70.0,19.0,8.8,31.0,JGI Entertainment,M,88.0,0.9054054041818846,0.013513513495252009,0.0,0.08108108097151205,7th-gen,2,2,7th gen (03–10)
Need for Speed: Shift,PSP,2009,Racing,Electronic Arts,0.16,0.37,0.01,0.21,0.74,69.0,11.0,6.5,31.0,EA Bright Light,E,65.0,0.21621621592403215,0.4999999993243243,0.013513513495252009,0.2837837834002922,7th-gen,6,2,7th gen (03–10)
Dark Souls II,X360,2014,Role-Playing,Namco Bandai Games,0.48,0.18,0.01,0.07,0.74,91.0,30.0,7.9,915.0,From Software,T,79.0,0.6486486477720964,0.24324324291453617,0.013513513495252009,0.09459459446676408,7th-gen,7,2,8th gen (11+)
Sega Superstars Tennis,DS,2008,Sports,Sega,0.29,0.37,0.0,0.08,0.74,65.0,19.0,,,Sumo Digital,E,,0.39189189136230823,0.4999999993243243,0.0,0.10810810796201607,7th-gen,10,2,7th gen (03–10)
Assassin's Creed: Revelations,PC,2011,Action,Ubisoft,0.14,0.48,0.0,0.12,0.74,80.0,20.0,7.4,771.0,Ubisoft Montreal,M,74.0,0.18918918893352815,0.6486486477720964,0.0,0.1621621619430241,PC,0,6,8th gen (11+)
Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix,0.29,0.27,0.06,0.11,0.74,,,,,,,,0.39189189136230823,0.36486486437180427,0.08108108097151205,0.1486486484477721,8th-gen,7,3,8th gen (11+)
[Prototype 2],PS3,2012,Action,Activision,0.36,0.28,0.0,0.1,0.74,79.0,39.0,6.8,179.0,Radical Entertainment,M,68.0,0.48648648582907233,0.3783783778670563,0.0,0.1351351349525201,7th-gen,0,2,8th gen (11+)
Midnight Club 3: DUB Edition,XB,2005,Racing,Take-Two Interactive,0.61,0.1,0.0,0.03,0.74,84.0,53.0,7.4,40.0,Rockstar San Diego,E10+,74.0,0.8243243232103725,0.1351351349525201,0.0,0.040540540485756026,6th-gen,6,1,7th gen (03–10)
Resident Evil: Revelations,PS3,2013,Action,Capcom,0.14,0.29,0.22,0.09,0.74,74.0,30.0,7.2,204.0,Capcom,M,72.0,0.18918918893352815,0.39189189136230823,0.2972972968955442,0.12162162145726808,7th-gen,0,2,8th gen (11+)
Tom Clancy's Rainbow Six: Vegas,PSP,2007,Shooter,Ubisoft,0.42,0.19,0.0,0.13,0.74,60.0,20.0,7.1,31.0,Ubisoft Montreal,T,71.0,0.5675675668005844,0.2567567564097882,0.0,0.17567567543827614,7th-gen,8,2,7th gen (03–10)
The Lord of the Rings: The Two Towers,GBA,2002,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74,,,,,,,,0.7162162152483565,0.2702702699050402,0.0,0.013513513495252009,6th-gen,0,1,5th–6th gen (95–02)
Tiger Woods PGA Tour 2001,PS2,2001,Sports,Electronic Arts,0.36,0.28,0.0,0.09,0.74,74.0,19.0,,,Stormfront Studios,E,,0.48648648582907233,0.3783783778670563,0.0,0.12162162145726808,6th-gen,10,1,5th–6th gen (95–02)
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015,Action,Square Enix,0.17,0.13,0.37,0.06,0.74,,,,,,,,0.22972972941928418,0.17567567543827614,0.4999999993243243,0.08108108097151205,8th-gen,0,3,8th gen (11+)
Red Faction: Guerrilla,PS3,2009,Shooter,THQ,0.33,0.27,0.02,0.12,0.74,85.0,56.0,8.1,136.0,Volition Inc.,M,81.0,0.44594594534331633,0.36486486437180427,0.027027026990504018,0.1621621619430241,7th-gen,8,2,7th gen (03–10)
The Elder Scrolls V: Skyrim,XOne,2016,Role-Playing,Bethesda Softworks,0.41,0.27,0.0,0.07,0.74,,,,,,,,0.5540540533053323,0.36486486437180427,0.0,0.09459459446676408,8th-gen,7,3,8th gen (11+)
Jet Moto 3,PS,1999,Racing,Sony Computer Entertainment,0.41,0.28,0.0,0.05,0.74,,,,,,,,0.5540540533053323,0.3783783778670563,0.0,0.06756756747626005,5th-gen,6,0,5th–6th gen (95–02)
Ace Combat: Assault Horizon,PS3,2011,Action,Namco Bandai Games,0.3,0.15,0.22,0.07,0.74,77.0,28.0,6.7,82.0,Project Aces,T,67.0,0.40540540485756027,0.20270270242878013,0.2972972968955442,0.09459459446676408,7th-gen,0,2,8th gen (11+)
X-Men Origins: Wolverine - Uncaged Edition,PS3,2009,Action,Activision,0.31,0.31,0.0,0.12,0.74,,,,,,,,0.4189189183528123,0.4189189183528123,0.0,0.1621621619430241,7th-gen,0,2,7th gen (03–10)
Unreal Championship,XB,2002,Shooter,Atari,0.59,0.12,0.0,0.03,0.74,83.0,29.0,8.2,24.0,Digital Extremes,M,82.0,0.7972972962198686,0.1621621619430241,0.0,0.040540540485756026,6th-gen,8,1,5th–6th gen (95–02)
Lego Batman 3: Beyond Gotham,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.28,0.0,0.12,0.74,,,6.7,11.0,TT Games,E10+,67.0,0.44594594534331633,0.3783783778670563,0.0,0.1621621619430241,7th-gen,0,2,8th gen (11+)
Crysis 2,PC,2011,Action,Electronic Arts,0.16,0.45,0.0,0.13,0.74,86.0,42.0,6.8,1594.0,Crytek,M,68.0,0.21621621592403215,0.6081081072863405,0.0,0.17567567543827614,PC,0,6,8th gen (11+)
Tales of Vesperia,X360,2008,Role-Playing,Atari,0.32,0.17,0.19,0.05,0.74,79.0,67.0,8.2,264.0,Bandai Namco Games,T,82.0,0.4324324318480643,0.22972972941928418,0.2567567564097882,0.06756756747626005,7th-gen,7,2,7th gen (03–10)
MLB 13: The Show,PS3,2013,Sports,Sony Computer Entertainment,0.67,0.0,0.0,0.07,0.74,87.0,36.0,7.8,114.0,SCEA San Diego Studios,E,78.0,0.9054054041818846,0.0,0.0,0.09459459446676408,7th-gen,10,2,8th gen (11+)
LEGO Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74,82.0,8.0,8.0,71.0,TT Games,E10+,80.0,0.4189189183528123,0.4729729723338203,0.027027026990504018,0.08108108097151205,8th-gen,0,3,8th gen (11+)
Namco Museum Remix,Wii,2007,Misc,Atari,0.68,0.0,0.0,0.05,0.74,49.0,18.0,6.3,4.0,TOSE,E,63.0,0.9189189176771367,0.0,0.0,0.06756756747626005,7th-gen,3,2,7th gen (03–10)
NBA 2K16,PS3,2015,Sports,Take-Two Interactive,0.45,0.12,0.03,0.13,0.74,,,4.6,13.0,Visual Concepts,E,46.0,0.6081081072863405,0.1621621619430241,0.040540540485756026,0.17567567543827614,7th-gen,10,2,8th gen (11+)
Sword of Mana,GBA,2003,Role-Playing,Nintendo,0.31,0.11,0.3,0.02,0.74,72.0,31.0,8.3,25.0,Brownie Brown,E,83.0,0.4189189183528123,0.1486486484477721,0.40540540485756027,0.027027026990504018,6th-gen,7,1,7th gen (03–10)
FIFA 17,PS3,2016,Sports,Electronic Arts,0.05,0.55,0.03,0.1,0.73,,,3.3,21.0,"EA Sports, EA Vancouver",E,33.0,0.06849315059110528,0.7534246565021581,0.04109589035466316,0.13698630118221056,7th-gen,10,2,8th gen (11+)
Marvel: Ultimate Alliance 2,PS3,2009,Role-Playing,Activision,0.49,0.15,0.0,0.09,0.73,74.0,48.0,7.3,51.0,Vicarious Visions,T,73.0,0.6712328757928318,0.20547945177331584,0.0,0.1232876710639895,7th-gen,7,2,7th gen (03–10)
Dragon Age: Inquisition,PC,2014,Role-Playing,Electronic Arts,0.33,0.34,0.0,0.06,0.73,85.0,45.0,5.9,3926.0,BioWare,M,59.0,0.4520547939012948,0.4657534240195159,0.0,0.08219178070932633,PC,7,6,8th gen (11+)
Resonance of Fate,PS3,2010,Role-Playing,Sega,0.2,0.21,0.24,0.08,0.73,72.0,42.0,8.0,136.0,Tri-Ace,T,80.0,0.2739726023644211,0.28767123248264215,0.3287671228373053,0.10958904094576845,7th-gen,7,2,7th gen (03–10)
Madagascar: Escape 2 Africa,DS,2008,Action,Activision,0.41,0.25,0.0,0.07,0.73,55.0,6.0,,,Amaze Entertainment,E,,0.5616438348470633,0.3424657529555264,0.0,0.0958904108275474,7th-gen,0,2,7th gen (03–10)
Pirates of the Caribbean: At World's End,PS3,2007,Action,Disney Interactive Studios,0.17,0.41,0.0,0.15,0.73,55.0,24.0,6.9,19.0,Eurocom Entertainment Software,T,69.0,0.23287671200975796,0.5616438348470633,0.0,0.20547945177331584,7th-gen,0,2,7th gen (03–10)
FIFA: Road to World Cup 98,PS,1997,Sports,Electronic Arts,0.14,0.09,0.46,0.05,0.73,,,,,,,,0.1917808216550948,0.1232876710639895,0.6301369854381685,0.06849315059110528,5th-gen,10,0,5th–6th gen (95–02)
The Amazing Spider-Man (Console Version),X360,2012,Action,Activision,0.43,0.24,0.0,0.06,0.73,,,,,,,,0.5890410950835053,0.3287671228373053,0.0,0.08219178070932633,7th-gen,0,2,8th gen (11+)
Dragon Ball Z: Ultime Menace,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,0.73,0.0,0.73,,,,,,,,0.0,0.0,0.999999998630137,0.0,Retro,2,7,Retro (≤94)
The Walking Dead: Season One,X360,2012,Adventure,Avanquest Software,0.55,0.13,0.0,0.05,0.73,,,,,,,,0.7534246565021581,0.17808219153687374,0.0,0.06849315059110528,7th-gen,1,2,8th gen (11+)
Tiger Woods PGA Tour 08,PS3,2007,Sports,Electronic Arts,0.22,0.37,0.0,0.14,0.73,79.0,30.0,6.6,7.0,EA Salt Lake,E,66.0,0.30136986260086324,0.506849314374179,0.0,0.1917808216550948,7th-gen,10,2,7th gen (03–10)
Classic NES Series: Donkey Kong,GBA,2004,Platform,Nintendo,0.4,0.15,0.17,0.01,0.73,55.0,15.0,4.8,4.0,Nintendo,E,48.0,0.5479452047288422,0.20547945177331584,0.23287671200975796,0.013698630118221056,6th-gen,4,1,7th gen (03–10)
Harvest Moon: Animal Parade,Wii,2008,Simulation,Rising Star Games,0.58,0.08,0.02,0.05,0.73,76.0,10.0,8.9,20.0,Natsume,E,89.0,0.7945205468568212,0.10958904094576845,0.027397260236442112,0.06849315059110528,7th-gen,9,2,7th gen (03–10)
Split/Second,PS3,2010,Racing,Disney Interactive Studios,0.31,0.3,0.01,0.11,0.73,,,,,,,,0.4246575336648527,0.41095890354663167,0.013698630118221056,0.15068493130043162,7th-gen,6,2,7th gen (03–10)
Yoshi,GB,1991,Puzzle,Nintendo,0.0,0.0,0.73,0.0,0.73,,,,,,,,0.0,0.0,0.999999998630137,0.0,Retro,5,7,Retro (≤94)
Mortal Kombat 4,N64,1998,Fighting,GT Interactive,0.55,0.17,0.0,0.01,0.73,,,,,,,,0.7534246565021581,0.23287671200975796,0.0,0.013698630118221056,5th-gen,2,0,5th–6th gen (95–02)
WWE SmackDown vs. Raw 2010,Wii,2009,Fighting,THQ,0.49,0.17,0.0,0.06,0.73,78.0,11.0,7.7,9.0,Yuke's,T,77.0,0.6712328757928318,0.23287671200975796,0.0,0.08219178070932633,7th-gen,2,2,7th gen (03–10)
Style Savvy: Trendsetters,3DS,2012,Simulation,Nintendo,0.16,0.02,0.53,0.01,0.73,76.0,5.0,8.0,15.0,syn Sophia,E,80.0,0.2191780818915369,0.027397260236442112,0.726027396265716,0.013698630118221056,8th-gen,9,3,8th gen (11+)
Croc 2,PS,1999,Platform,Fox Interactive,0.41,0.28,0.0,0.05,0.73,,,,,,,,0.5616438348470633,0.3835616433101896,0.0,0.06849315059110528,5th-gen,4,0,5th–6th gen (95–02)
Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.29,0.02,0.06,0.73,79.0,50.0,6.3,268.0,Square Enix,T,63.0,0.493150684255958,0.3972602734284106,0.027397260236442112,0.08219178070932633,7th-gen,7,2,8th gen (11+)
Practise English!,DS,2007,Misc,Nintendo,0.0,0.0,0.73,0.0,0.73,,,,,,,,0.0,0.0,0.999999998630137,0.0,7th-gen,3,2,7th gen (03–10)
Oddworld: Munch's Oddysee,XB,2001,Platform,Atari,0.54,0.16,0.0,0.03,0.73,80.0,30.0,8.7,32.0,Oddworld Inhabitants,T,87.0,0.739726026383937,0.2191780818915369,0.0,0.04109589035466316,6th-gen,4,1,5th–6th gen (95–02)
Persona 4: Arena,PS3,2012,Fighting,Atlus,0.3,0.11,0.24,0.07,0.73,86.0,47.0,7.7,180.0,Arc System Works,T,77.0,0.41095890354663167,0.15068493130043162,0.3287671228373053,0.0958904108275474,7th-gen,2,2,8th gen (11+)
Berzerk,2600,1981,Shooter,Atari,0.68,0.04,0.0,0.01,0.73,,,,,,,,0.9315068480390318,0.054794520472884224,0.0,0.013698630118221056,Retro,8,7,Retro (≤94)
Brink,PS3,2011,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.73,72.0,39.0,5.8,168.0,Splash Damage,T,58.0,0.3972602734284106,0.4383561637830738,0.013698630118221056,0.16438356141865265,7th-gen,8,2,8th gen (11+)
NHL 11,X360,2010,Sports,Electronic Arts,0.61,0.07,0.0,0.05,0.73,88.0,49.0,7.7,71.0,Electronic Arts,E10+,77.0,0.8356164372114844,0.0958904108275474,0.0,0.06849315059110528,7th-gen,10,2,7th gen (03–10)
NCAA Football 07,X360,2006,Sports,Electronic Arts,0.67,0.0,0.0,0.06,0.73,79.0,43.0,6.9,20.0,EA Sports,E,69.0,0.9178082179208108,0.0,0.0,0.08219178070932633,7th-gen,10,2,7th gen (03–10)
Just Dance Wii,Wii,2011,Misc,Nintendo,0.0,0.0,0.73,0.0,0.73,,,,,,,,0.0,0.0,0.999999998630137,0.0,7th-gen,3,2,8th gen (11+)
Full Spectrum Warrior,XB,2004,Strategy,THQ,0.54,0.16,0.0,0.03,0.73,84.0,67.0,8.7,27.0,Pandemic Studios,M,87.0,0.739726026383937,0.2191780818915369,0.0,0.04109589035466316,6th-gen,11,1,7th gen (03–10)
LEGO Marvel's Avengers,PS4,2016,Action,Warner Bros. Interactive Entertainment,0.26,0.35,0.0,0.12,0.73,71.0,70.0,7.0,87.0,TT Games,E10+,70.0,0.3561643830737475,0.4794520541377369,0.0,0.16438356141865265,8th-gen,0,3,8th gen (11+)
Katamari Damacy,PS2,2004,Puzzle,Namco Bandai Games,0.47,0.02,0.17,0.08,0.73,86.0,55.0,9.0,86.0,Namco,E,90.0,0.6438356155563896,0.027397260236442112,0.23287671200975796,0.10958904094576845,6th-gen,5,1,7th gen (03–10)
Just Dance 2015,WiiU,2014,Misc,Ubisoft,0.38,0.29,0.0,0.06,0.73,75.0,6.0,6.6,26.0,Ubisoft,E10+,66.0,0.5205479444924002,0.3972602734284106,0.0,0.08219178070932633,8th-gen,3,3,8th gen (11+)
Beyblade VForce: Ultimate Blader Jam,GBA,2003,Action,Atari,0.52,0.19,0.0,0.01,0.73,,,,,Takara,E,,0.712328766147495,0.2602739722462001,0.0,0.013698630118221056,6th-gen,0,1,7th gen (03–10)
LEGO Dimensions,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.24,0.37,0.0,0.12,0.73,80.0,53.0,7.1,65.0,Traveller's Tales,E10+,71.0,0.3287671228373053,0.506849314374179,0.0,0.16438356141865265,8th-gen,0,3,8th gen (11+)
Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012,Fighting,Namco Bandai Games,0.27,0.24,0.14,0.08,0.73,74.0,23.0,7.1,83.0,"CyberConnect2, Racjin",T,71.0,0.3698630131919685,0.3287671228373053,0.1917808216550948,0.10958904094576845,7th-gen,2,2,8th gen (11+)
Shaun Palmer's Pro Snowboarder,PS2,2001,Sports,Codemasters,0.36,0.28,0.0,0.09,0.73,64.0,17.0,8.7,13.0,Dearsoft,E,87.0,0.493150684255958,0.3835616433101896,0.0,0.1232876710639895,6th-gen,10,1,5th–6th gen (95–02)
James Bond 007: Agent Under Fire,GC,2002,Shooter,Electronic Arts,0.56,0.15,0.0,0.02,0.72,74.0,16.0,6.8,25.0,Electronic Arts,T,68.0,0.777777776697531,0.2083333330439815,0.0,0.027777777739197533,6th-gen,8,1,5th–6th gen (95–02)
Harvest Moon DS: Island of Happiness,DS,2007,Simulation,Rising Star Games,0.43,0.01,0.25,0.04,0.72,65.0,15.0,7.0,22.0,TOSE,E,70.0,0.5972222213927469,0.013888888869598767,0.34722222173996914,0.055555555478395066,7th-gen,9,2,7th gen (03–10)
Star Wars Episode III: Revenge of the Sith,GBA,2005,Action,Ubisoft,0.52,0.19,0.0,0.01,0.72,73.0,13.0,7.5,12.0,Ubisoft,E10+,75.0,0.7222222212191359,0.2638888885223766,0.0,0.013888888869598767,6th-gen,0,1,7th gen (03–10)
Ultimate Spider-Man,PS2,2005,Action,Activision,0.6,0.02,0.0,0.1,0.72,74.0,52.0,7.9,54.0,Treyarch,T,79.0,0.833333332175926,0.027777777739197533,0.0,0.13888888869598767,6th-gen,0,1,7th gen (03–10)
Monopoly Streets,Wii,2010,Misc,Electronic Arts,0.23,0.42,0.0,0.08,0.72,65.0,9.0,5.2,5.0,Electronic Arts,E,52.0,0.31944444400077165,0.5833333325231481,0.0,0.11111111095679013,7th-gen,3,2,7th gen (03–10)
Imagine: Interior Designer,DS,2008,Simulation,Ubisoft,0.34,0.31,0.0,0.08,0.72,,,,,Ubisoft,E,,0.47222222156635807,0.43055555495756176,0.0,0.11111111095679013,7th-gen,9,2,7th gen (03–10)
Ratchet & Clank Collection,PS3,2012,Action,Sony Computer Entertainment,0.47,0.13,0.02,0.1,0.72,,,,,,,,0.652777776871142,0.18055555530478398,0.027777777739197533,0.13888888869598767,7th-gen,0,2,8th gen (11+)
SD Gundam G Generation,PS,1998,Strategy,Namco Bandai Games,0.0,0.0,0.67,0.05,0.72,,,,,,,,0.0,0.0,0.9305555542631174,0.06944444434799384,5th-gen,11,0,5th–6th gen (95–02)
Rabbids Go Home,DS,2009,Platform,Ubisoft,0.35,0.3,0.0,0.07,0.72,70.0,7.0,,,Ubisoft Montpellier,E,,0.4861111104359568,0.416666666087963,0.0,0.09722222208719138,7th-gen,4,2,7th gen (03–10)
God Eater,PSP,2010,Action,Unknown,0.0,0.0,0.72,0.0,0.72,,,,,,,,0.0,0.0,0.9999999986111111,0.0,7th-gen,0,2,7th gen (03–10)
Area 51,PS,1996,Shooter,GT Interactive,0.4,0.27,0.0,0.05,0.72,,,,,,,,0.5555555547839507,0.37499999947916673,0.0,0.06944444434799384,5th-gen,8,0,5th–6th gen (95–02)
Total War: Rome II,PC,2013,Strategy,Sega,0.12,0.53,0.0,0.07,0.72,76.0,71.0,4.2,3742.0,Creative Assembly,T,42.0,0.16666666643518518,0.7361111100887346,0.0,0.09722222208719138,PC,11,6,8th gen (11+)
NBA Live 08,PS2,2007,Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72,68.0,10.0,6.6,9.0,EA Canada,E,66.0,0.8194444433063272,0.027777777739197533,0.013888888869598767,0.13888888869598767,6th-gen,10,1,7th gen (03–10)
Star Ocean: The Last Hope International,PS3,2010,Role-Playing,Square Enix,0.28,0.15,0.22,0.07,0.72,74.0,45.0,6.7,155.0,"Square Enix, Tri-Ace",T,67.0,0.3888888883487655,0.2083333330439815,0.3055555551311729,0.09722222208719138,7th-gen,7,2,7th gen (03–10)
Dead to Rights,XB,2002,Shooter,Electronic Arts,0.53,0.17,0.0,0.03,0.72,73.0,39.0,8.9,16.0,Namco,M,89.0,0.7361111100887346,0.23611111078317903,0.0,0.041666666608796296,6th-gen,8,1,5th–6th gen (95–02)
Indiana Jones and the Staff of Kings,Wii,2009,Action,Activision,0.36,0.29,0.0,0.07,0.72,55.0,32.0,7.0,28.0,Artificial Mind and Movement,T,70.0,0.49999999930555555,0.4027777772183642,0.0,0.09722222208719138,7th-gen,0,2,7th gen (03–10)
Tiger Woods PGA Tour 07,PS2,2006,Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72,79.0,33.0,6.0,8.0,EA Redwood Shores,E,60.0,0.833333332175926,0.027777777739197533,0.0,0.13888888869598767,6th-gen,10,1,7th gen (03–10)
My Little Pony: Pinkie Pie's Party,DS,2008,Adventure,THQ,0.66,0.0,0.0,0.06,0.72,,,0.0,4.0,THQ,E,0.0,0.9166666653935186,0.0,0.0,0.08333333321759259,7th-gen,1,2,7th gen (03–10)
Test Drive 6,PS,1999,Racing,Atari,0.4,0.27,0.0,0.05,0.72,,,,,,,,0.5555555547839507,0.37499999947916673,0.0,0.06944444434799384,5th-gen,6,0,5th–6th gen (95–02)
Major League Baseball 2K7,X360,2007,Sports,Spike,0.67,0.0,0.0,0.06,0.72,79.0,31.0,7.1,34.0,Kush Games,E,71.0,0.9305555542631174,0.0,0.0,0.08333333321759259,7th-gen,10,2,7th gen (03–10)
Kouchuu Ouja Mushi King,GBA,2005,Action,Sega,0.0,0.0,0.7,0.02,0.72,,,,,,,,0.0,0.0,0.9722222208719136,0.027777777739197533,6th-gen,0,1,7th gen (03–10)
